longitude,latitude,code_postal,surface_reelle_bati,nombre_pieces_principales,prix_m2_ref,number_of_lots,season,valeur_fonciere_actualisee
2.322360511910723,48.81856003299344,75012,71.07129421704596,2,9935.066867676536,1.0,1,875013.0
2.389545942262661,48.86728318363828,7503,62.13174406008594,5,9983.017238897526,1.0,1,702370.0
2.290188617912967,48.86629465951858,7507,97.46110455395028,4,10160.7203358053,2.0,3,815521.0
2.2469179101252394,48.849379271258535,7508,88.82591357870561,2,9848.31703220121,2.0,1,849101.0
2.479260958269488,48.81505144348585,7502,57.73205319406716,5,9569.91693818043,1.0,3,373208.0
2.258028541029854,48.82016105920516,75012,113.1812818864106,6,9935.066867676536,3.0,3,815876.0
2.3846462174117504,48.86289991866587,7507,35.331223312832044,6,10160.7203358053,1.0,2,397560.0
2.268156617804973,48.82509174850088,7508,36.5673452512991,2,9848.31703220121,2.0,0,475973.0
2.462170556839874,48.848153140914846,75018,47.735533914403646,3,9846.536214329111,1.0,1,395697.0
2.267116019736447,48.81027610688583,7500,61.2778892409704,6,9981.88888607979,2.0,3,656056.0
2.381693681446934,48.82974088633052,75016,104.91639768226314,3,9678.120674588112,0.0,1,1053974.0
2.4667988408137065,48.8253883586196,7506,86.70779749201331,3,9841.359840436731,2.0,3,1139034.0
2.375741554687464,48.865654352316746,75013,83.10251698014986,4,10190.767780889602,1.0,0,656034.0
2.259500690380356,48.84970405114173,7506,81.22471484892435,1,9841.359840436731,0.0,2,1185542.0
2.3920964179728013,48.87503682362981,75017,103.5422369614204,6,9899.474939437398,1.0,3,831353.0
2.3377366437508345,48.87466719162981,75018,135.80468304271662,4,9846.536214329111,0.0,3,1293962.0
2.447056066175415,48.820311847683975,7504,89.95477086170217,3,10257.726066885674,0.0,2,1233318.0
2.345813673534445,48.87477670274272,75015,66.97940470258501,3,9813.040070612808,1.0,1,996205.0
2.246361986682916,48.87852905785615,75016,47.69588735195916,6,9678.120674588112,1.0,2,547282.0
2.3587190402909965,48.89279180643471,7509,140.64424685308347,2,9775.064380528089,0.0,2,1041322.0
2.4556704137305205,48.85653749448503,75010,70.77056799182955,2,9903.611678623716,1.0,1,1088580.0
2.291818827284933,48.89944314148412,7501,134.89053704509604,5,10006.394372127985,1.0,3,1088236.0
2.4219208073720715,48.88369088918604,7505,54.70121965229609,2,9974.4015549417,2.0,0,600600.0
2.2751356342446534,48.881534060518135,75018,73.45678021308784,3,9846.536214329111,3.0,3,789019.0
2.329718862981621,48.83804288508174,75012,140.51494340374546,3,9935.066867676536,2.0,3,1305377.0
2.437301111090636,48.82887287076413,7503,149.83202404107033,4,9983.017238897526,4.0,2,1467274.0
2.268789682899621,48.83683214769597,7502,91.86057597440238,5,9569.91693818043,2.0,3,1008604.0
2.4225429086789,48.860039251087365,7508,91.2527018776733,2,9848.31703220121,1.0,3,1231944.0
2.389173610344484,48.884769618006295,7507,59.410564080596735,3,10160.7203358053,1.0,1,827776.0
2.2907096783093404,48.81216996402103,75015,141.42293092269324,5,9813.040070612808,2.0,1,1081461.0
2.427624132992092,48.86556120657272,7509,93.64251259849124,4,9775.064380528089,3.0,3,635576.0
2.331241851081895,48.817468497052985,75013,47.2485346297141,3,10190.767780889602,1.0,0,521947.0
2.268713030367792,48.87182650995008,7509,66.0977820929098,3,9775.064380528089,1.0,2,632202.0
2.3531175029516134,48.86240009271332,7505,39.36283153309385,2,9974.4015549417,1.0,0,451051.0
2.2899717995888085,48.83094209167875,7505,58.02015799016907,1,9974.4015549417,3.0,2,405587.0
2.2917414238211604,48.83107927787731,75012,121.28307576227306,6,9935.066867676536,2.0,3,1415368.0
2.422826240481343,48.87576035167271,75010,116.2076617544354,1,9903.611678623716,1.0,0,1292900.0
2.2265203103142004,48.820401574591735,75015,116.49157979419928,6,9813.040070612808,2.0,3,1475953.0
2.3014850492585563,48.83351527765366,7508,51.61317612739168,1,9848.31703220121,4.0,0,513940.0
2.253786016531314,48.86908804551375,7504,119.168089404573,3,10257.726066885674,3.0,1,1385744.0
2.289629441305072,48.86256578578638,7500,133.15198240725613,6,9981.88888607979,0.0,0,1266928.0
2.2273321427006203,48.86303161945768,75012,39.02174625267278,2,9935.066867676536,2.0,1,563734.0
2.2457039820719418,48.88189380983705,75018,114.239326066469,1,9846.536214329111,1.0,2,853538.0
2.3332196063443646,48.86543583973574,75010,129.1166769315854,4,9903.611678623716,1.0,1,944089.0
2.397149147822405,48.88294715964502,7500,83.0964638717672,1,9981.88888607979,2.0,3,1231670.0
2.401915555681658,48.82231697549669,7507,107.20115581816286,6,10160.7203358053,1.0,2,784763.0
2.3046145800885416,48.85141387145818,7509,121.483180741923,3,9775.064380528089,1.0,2,835053.0
2.3009426515910065,48.87567335417132,7509,77.05507671049888,6,9775.064380528089,1.0,2,578691.0
2.3121443054037423,48.87633325059106,7504,127.22830133773488,2,10257.726066885674,3.0,0,1347748.0
2.341194875240097,48.83282810545752,75011,130.4358879453295,6,10149.03143443424,1.0,1,1493277.0
2.419787358412284,48.8449243735888,75012,114.08608944311683,4,9935.066867676536,1.0,2,1146633.0
2.366306800135369,48.88746996356251,75019,64.19092577768856,5,9910.289427293848,1.0,0,542267.0
2.3383332088680784,48.83042043143371,75010,144.9468966360089,2,9903.611678623716,3.0,0,1513232.0
2.3443218008896194,48.881476589709735,7502,51.79091999395946,4,9569.91693818043,0.0,3,600829.0
2.410293925512272,48.86922109062964,7507,104.78186857000564,1,10160.7203358053,0.0,3,1169090.0
2.370521042588136,48.89197949553438,75018,95.7863681898342,5,9846.536214329111,2.0,3,1018059.0
2.289040312779694,48.85898559343885,7501,75.63727212606858,4,10006.394372127985,2.0,0,638441.0
2.335703442136109,48.88341777789909,75017,42.50663490498322,5,9899.474939437398,1.0,3,562341.0
2.4423812897347137,48.81583471888555,7501,75.43405761423338,3,10006.394372127985,0.0,1,933931.0
2.2292301952792744,48.87313097717555,7509,99.9412722019068,5,9775.064380528089,2.0,2,1016651.0
2.3967871124297595,48.81637961259384,7503,67.72975273030355,2,9983.017238897526,0.0,0,747934.0
2.3335566537061165,48.85604945242066,75019,94.67309615659646,2,9910.289427293848,0.0,3,898784.0
2.460136586590151,48.85811765994207,75017,38.72548774069656,3,9899.474939437398,1.0,2,284705.0
2.360685903418676,48.863405159498605,7509,60.38855919668536,3,9775.064380528089,0.0,0,580539.0
2.379335610186154,48.81371833569949,75015,81.98325288711595,4,9813.040070612808,2.0,2,733761.0
2.2752834021897383,48.82664367189294,7508,95.33240634246108,5,9848.31703220121,1.0,1,766222.0
2.2379420577410647,48.81423885011572,75016,128.80457675230002,4,9678.120674588112,1.0,1,1533086.0
2.4385687350917906,48.87338261358585,75012,53.07990854044129,1,9935.066867676536,1.0,3,409039.0
2.4113700573152164,48.81588770987026,7502,85.46942806353091,3,9569.91693818043,1.0,0,754030.0
2.2805798246749527,48.8243294849382,75016,121.74215926106702,2,9678.120674588112,1.0,0,1573128.0
2.4175783068833065,48.849209920017664,75017,123.93652884704542,4,9899.474939437398,2.0,0,1023453.0
2.364848647723733,48.88163194385899,7500,75.42189986423482,2,9981.88888607979,1.0,1,918180.0
2.2506951609917287,48.83108193727949,7500,74.86116549076183,5,9981.88888607979,1.0,2,639946.0
2.233313262989844,48.8625282145645,7508,110.3984256041594,6,9848.31703220121,3.0,3,657537.0
2.286643563394711,48.867890337489705,75018,98.12057088070804,1,9846.536214329111,0.0,2,822631.0
2.398019393868473,48.8916187774323,75012,129.76215672769402,4,9935.066867676536,1.0,2,1047694.0
2.2765488058577468,48.83360860118574,7504,58.55486107712936,3,10257.726066885674,1.0,0,505805.0
2.4272826065313247,48.86570198819997,75018,78.75132686898539,3,9846.536214329111,1.0,3,993400.0
2.379077911010676,48.87582996423208,7503,122.78034508774778,4,9983.017238897526,2.0,2,1013742.0
2.3577454402900826,48.81155071859071,7506,76.4513241851023,5,9841.359840436731,2.0,2,444570.0
2.442425128215336,48.87684454299464,75015,91.48942220121695,2,9813.040070612808,1.0,1,1068994.0
2.479210848116161,48.84678742879436,75012,106.92357107778368,6,9935.066867676536,4.0,3,1065550.0
2.2740406802163764,48.88286272077507,7500,47.16439269552401,1,9981.88888607979,3.0,2,412908.0
2.4742168289443542,48.89973353361265,75011,89.03011767461874,2,10149.03143443424,1.0,2,1380983.0
2.3181344139608857,48.87313664376822,7503,142.76065855421513,2,9983.017238897526,3.0,0,957264.0
2.3519838868031457,48.88512960565268,75014,48.11386900395711,6,10062.666974334055,1.0,3,757099.0
2.4014608242244924,48.887807220552496,7509,65.28194284169254,2,9775.064380528089,3.0,0,556650.0
2.358856049579353,48.82150710200691,7506,97.37621648288392,6,9841.359840436731,1.0,2,713290.0
2.3844463185996743,48.81870855085901,7505,50.59089869327396,6,9974.4015549417,1.0,2,311596.0
2.4068254141487406,48.89328066730267,75017,147.33942289703486,2,9899.474939437398,1.0,2,998790.0
2.461706097176524,48.83250156075312,7502,35.960604799617904,4,9569.91693818043,3.0,1,253988.0
2.265533946440235,48.85960705781456,7503,60.10976553586276,4,9983.017238897526,2.0,3,633434.0
2.455919984533724,48.84032280982867,7502,39.35467706687888,6,9569.91693818043,0.0,0,383125.0
2.431368454321106,48.85241352379545,75011,67.51233605845408,6,10149.03143443424,4.0,0,582429.0
2.319151214380246,48.84055146123078,7505,91.68748685689836,3,9974.4015549417,2.0,2,770320.0
2.47883023080309,48.84745677500716,75016,110.42501909208084,6,9678.120674588112,2.0,3,1289927.0
2.336840640090115,48.89069384706545,7500,54.73790936931677,3,9981.88888607979,2.0,0,495763.0
2.330336079978186,48.896530855312136,7503,45.44087732793842,3,9983.017238897526,3.0,2,431738.0
2.4744072178090875,48.82861864630628,75016,129.65557232040806,3,9678.120674588112,3.0,0,1003623.0
2.379650178014608,48.84401866589251,7502,39.34349350273919,4,9569.91693818043,0.0,2,292123.0
2.41018023698615,48.84475295305276,75014,58.67467789156146,3,10062.666974334055,2.0,0,722645.0
2.4318532234078387,48.82570633334317,75012,118.6781185886141,6,9935.066867676536,2.0,2,927496.0
2.3569723501800564,48.889061619697024,75015,125.72762470899896,4,9813.040070612808,2.0,1,819331.0
2.312039472767024,48.86940283469736,7506,106.01116107205296,5,9841.359840436731,2.0,0,1239000.0
2.375255094691463,48.88986034220557,75013,68.71352180199399,3,10190.767780889602,1.0,3,816933.0
2.365083459502282,48.81826878456901,75019,131.36918023173632,2,9910.289427293848,3.0,1,866375.0
2.416016040147796,48.81320252710493,7506,120.01727661049324,4,9841.359840436731,3.0,3,827637.0
2.2355687302281733,48.83787840273974,75012,134.3881241230633,4,9935.066867676536,3.0,0,1357211.0
2.2603122202665,48.85826839901371,7502,126.82486761438534,2,9569.91693818043,1.0,2,1174052.0
2.359235378389476,48.82265683397592,75015,103.75004152338236,1,9813.040070612808,2.0,2,1064441.0
2.376273955751804,48.89690566865331,7500,87.24198809306323,4,9981.88888607979,0.0,0,874365.0
2.4478592516862205,48.81317202996337,75014,137.3302210493621,4,10062.666974334055,1.0,0,1061926.0
2.4203126333315725,48.84857685631971,75011,70.82483309069426,3,10149.03143443424,2.0,3,904500.0
2.2961632080086587,48.83185183004894,75014,65.09429383176538,6,10062.666974334055,3.0,1,544857.0
2.2989354972200347,48.885185293030816,75013,55.27899554080473,4,10190.767780889602,2.0,0,730461.0
2.3969932369363383,48.85434875427367,7500,123.51567114353482,4,9981.88888607979,2.0,1,1510219.0
2.355277418326928,48.887388204485234,7503,65.48222469660409,5,9983.017238897526,0.0,0,704778.0
2.282658984998104,48.89540210364648,75019,70.24826115093026,5,9910.289427293848,0.0,2,857759.0
2.3021595438390543,48.85487733405016,7500,138.05329710095876,2,9981.88888607979,0.0,2,1571151.0
2.2355784252500417,48.822118043528405,7500,67.01490833858826,2,9981.88888607979,0.0,3,608760.0
2.324279559739536,48.87472261105269,75013,69.68552017006633,2,10190.767780889602,1.0,1,543228.0
2.3297155135243144,48.88548929130626,7501,122.21319720776214,4,10006.394372127985,1.0,2,1561265.0
2.4027854782727056,48.89621994976775,75013,39.49239670089899,6,10190.767780889602,0.0,2,285191.0
2.2737107568412616,48.81871851496543,7507,130.95367796942998,2,10160.7203358053,2.0,2,954684.0
2.466508402688489,48.890523219476776,75014,78.9034257184268,3,10062.666974334055,3.0,2,533169.0
2.2857442604229448,48.891178301501945,75015,65.51740493760067,4,9813.040070612808,2.0,2,541291.0
2.394946753216616,48.83850415667692,7505,74.21725101194065,6,9974.4015549417,2.0,0,494288.0
2.267653351082167,48.8969297125741,7509,46.10299878622719,2,9775.064380528089,0.0,2,363735.0
2.2289991382731187,48.89069046471296,7508,64.31617062822096,6,9848.31703220121,2.0,3,795126.0
2.446524322951231,48.8903902617278,7507,116.42765638188716,5,10160.7203358053,2.0,1,1099466.0
2.229538132208212,48.89605878446151,75016,39.93192788012558,2,9678.120674588112,2.0,2,516374.0
2.3580306529196,48.83363062215925,75010,128.18438112996307,6,9903.611678623716,1.0,2,1547154.0
2.2290136823663897,48.82943034921609,7501,87.9837766920744,2,10006.394372127985,0.0,1,741752.0
2.352867565215252,48.89586867434624,75015,88.41392147512326,4,9813.040070612808,1.0,2,1171124.0
2.447552620042688,48.89948380710548,75016,128.07690150659266,6,9678.120674588112,1.0,0,1068865.0
2.471880423032873,48.87589560538754,75012,122.23918805136456,5,9935.066867676536,0.0,0,1304909.0
2.223974082095705,48.84468892237442,75013,71.44528577400887,2,10190.767780889602,0.0,0,818493.0
2.236830920488293,48.86508675447556,7509,40.75502689453225,4,9775.064380528089,2.0,1,420548.0
2.449112415371232,48.85500332489891,7503,50.05737037792123,6,9983.017238897526,2.0,3,408797.0
2.2740116332169307,48.83247265733737,7506,131.14996413852833,3,9841.359840436731,3.0,3,1262752.0
2.396323501564511,48.816086084357735,75012,41.8977957957829,6,9935.066867676536,2.0,3,589667.0
2.4353229340179543,48.8143935025873,7506,132.74616058476977,6,9841.359840436731,2.0,1,1439806.0
2.4041367230227406,48.85526712069552,7504,99.8918279854678,4,10257.726066885674,2.0,3,1161222.0
2.3004488354318227,48.8809344554224,75012,91.18121411273056,1,9935.066867676536,0.0,3,694667.0
2.443703910873232,48.89063868688158,75014,123.31978741242202,2,10062.666974334055,2.0,1,1035836.0
2.2780180837463395,48.87096970606003,7508,54.03622929845817,2,9848.31703220121,1.0,0,341764.0
2.421787557900306,48.82586773717432,7506,57.15525861331344,1,9841.359840436731,2.0,2,623960.0
2.461634907977365,48.84696977424661,7504,37.01171692950084,5,10257.726066885674,2.0,3,498564.0
2.2617729865449863,48.88703263558414,7505,135.72866197093418,6,9974.4015549417,1.0,3,1174662.0
2.3468629057445267,48.826266870831006,7500,55.041947938164064,5,9981.88888607979,1.0,1,758213.0
2.3343324741671982,48.86231261402244,75019,115.64537964874349,2,9910.289427293848,2.0,0,1569961.0
2.3857106040571234,48.81996501013493,75018,139.2914585845772,4,9846.536214329111,1.0,0,1142499.0
2.3618373706150715,48.83627106824786,7504,35.8258355062022,2,10257.726066885674,2.0,0,418918.0
2.45249982777436,48.87207033209573,75015,131.65595963794888,5,9813.040070612808,1.0,3,964905.0
2.2665687246455497,48.8124679128204,75011,111.84557809456146,5,10149.03143443424,1.0,2,1427017.0
2.371234791479757,48.831671958396335,75016,73.59955177427466,5,9678.120674588112,1.0,0,727987.0
2.4586584908600564,48.83227856489326,7504,54.55867284464276,2,10257.726066885674,3.0,3,593125.0
2.33018731775979,48.82337996901663,7501,37.606648779965816,2,10006.394372127985,0.0,1,482124.0
2.28404547717589,48.8950283319816,75017,46.76766331136221,1,9899.474939437398,3.0,0,530225.0
2.323325479766842,48.88593090709429,75015,39.31756471496914,3,9813.040070612808,2.0,0,371825.0
2.385476718157034,48.8516066016793,7509,36.2451203787768,3,9775.064380528089,1.0,3,468952.0
2.473709505292864,48.869217183893866,75011,97.16130399185322,6,10149.03143443424,3.0,1,1574301.0
2.331883114720615,48.848917549789554,7501,82.63053379396177,5,10006.394372127985,2.0,1,990417.0
2.435342627032621,48.824715873828495,7509,64.34793364575421,2,9775.064380528089,4.0,2,370964.0
2.287969697218071,48.83945641236251,75010,101.38924669215665,2,9903.611678623716,0.0,0,868848.0
2.3014850484362106,48.8296799398731,75016,75.48776168271453,2,9678.120674588112,2.0,3,524538.0
2.3960121379209465,48.89660763076977,7504,89.40609376935325,6,10257.726066885674,2.0,2,645778.0
2.4611791144971567,48.8924628383341,7509,44.233124099483206,2,9775.064380528089,3.0,1,478410.0
2.305880867609737,48.877415689831146,75019,69.22722970337318,6,9910.289427293848,3.0,3,758999.0
2.236846585752219,48.88365747405157,7508,47.92975425136142,1,9848.31703220121,2.0,1,327984.0
2.249792255897336,48.834223730550406,7506,57.12578938569547,5,9841.359840436731,1.0,3,612851.0
